UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
8/18/2024 4:00,8/17/2024 23:00,8/18/2024 0:00,8/17/2024,24,99539,16343,45330,939,892,32612,385,702,10,0,2326
8/18/2024 5:00,8/18/2024 0:00,8/18/2024 1:00,8/18/2024,1,94531,14723,42234,871,901,32614,216,699,6,0,2267
8/18/2024 6:00,8/18/2024 1:00,8/18/2024 2:00,8/18/2024,2,91185,13534,40287,890,784,32613,220,708,6,0,2143
8/18/2024 7:00,8/18/2024 2:00,8/18/2024 3:00,8/18/2024,3,91087,13250,40906,806,714,32615,216,708,6,0,1866
8/18/2024 8:00,8/18/2024 3:00,8/18/2024 4:00,8/18/2024,4,88875,12744,39326,726,503,32632,217,707,6,0,2014
8/18/2024 9:00,8/18/2024 4:00,8/18/2024 5:00,8/18/2024,5,87420,12445,38090,734,423,32641,222,705,6,0,2154
8/18/2024 10:00,8/18/2024 5:00,8/18/2024 6:00,8/18/2024,6,87668,12466,38303,758,486,32644,224,698,6,0,2083
8/18/2024 11:00,8/18/2024 6:00,8/18/2024 7:00,8/18/2024,7,88195,12521,38904,828,524,32637,221,699,10,0,1851
8/18/2024 12:00,8/18/2024 7:00,8/18/2024 8:00,8/18/2024,8,88148,12545,38520,865,452,32647,218,698,511,0,1692
8/18/2024 13:00,8/18/2024 8:00,8/18/2024 9:00,8/18/2024,9,91128,12620,39755,899,512,32665,216,700,2359,0,1402
8/18/2024 14:00,8/18/2024 9:00,8/18/2024 10:00,8/18/2024,10,95955,13498,42284,904,640,32673,215,700,3642,0,1399
8/18/2024 15:00,8/18/2024 10:00,8/18/2024 11:00,8/18/2024,11,97955,13269,43604,979,637,32670,213,691,4087,0,1805
8/18/2024 16:00,8/18/2024 11:00,8/18/2024 12:00,8/18/2024,12,101203,13422,45172,1054,774,32661,210,688,5044,0,2178
8/18/2024 17:00,8/18/2024 12:00,8/18/2024 13:00,8/18/2024,13,104880,13949,46451,1762,937,32638,209,688,5628,0,2618
8/18/2024 18:00,8/18/2024 13:00,8/18/2024 14:00,8/18/2024,14,109671,14574,48801,2487,1355,32614,207,686,5999,0,2948
8/18/2024 19:00,8/18/2024 14:00,8/18/2024 15:00,8/18/2024,15,113649,15617,50269,3268,1882,32580,206,684,6071,0,3072
8/18/2024 20:00,8/18/2024 15:00,8/18/2024 16:00,8/18/2024,16,116554,16257,51102,4246,1982,32550,208,687,6121,0,3401
8/18/2024 21:00,8/18/2024 16:00,8/18/2024 17:00,8/18/2024,17,119077,17177,52906,5402,1491,32536,512,692,5073,11,3277
8/18/2024 22:00,8/18/2024 17:00,8/18/2024 18:00,8/18/2024,18,120108,17512,54112,5580,1192,32528,802,686,4357,14,3325
8/18/2024 23:00,8/18/2024 18:00,8/18/2024 19:00,8/18/2024,19,119843,18571,54593,5510,1338,32520,745,692,2850,14,3010
8/19/2024 0:00,8/18/2024 19:00,8/18/2024 20:00,8/18/2024,20,116325,18579,53527,5419,1334,32519,733,684,823,7,2700
8/19/2024 1:00,8/18/2024 20:00,8/18/2024 21:00,8/18/2024,21,113643,18398,52585,4731,1333,32533,717,692,26,0,2628
8/19/2024 2:00,8/18/2024 21:00,8/18/2024 22:00,8/18/2024,22,109699,18126,50864,3164,1047,32548,651,688,6,0,2605
8/19/2024 3:00,8/18/2024 22:00,8/18/2024 23:00,8/18/2024,23,104543,16707,48559,1797,984,32559,632,680,6,0,2619
8/19/2024 4:00,8/18/2024 23:00,8/19/2024 0:00,8/18/2024,24,99252,15863,44895,972,980,32585,553,655,6,0,2743
8/19/2024 5:00,8/19/2024 0:00,8/19/2024 1:00,8/19/2024,1,95467,14770,42683,943,874,32595,260,645,6,0,2691
8/19/2024 6:00,8/19/2024 1:00,8/19/2024 2:00,8/19/2024,2,92999,13881,41496,974,675,32614,220,648,6,0,2485
8/19/2024 7:00,8/19/2024 2:00,8/19/2024 3:00,8/19/2024,3,91192,13305,40562,977,518,32639,220,642,6,0,2323
8/19/2024 8:00,8/19/2024 3:00,8/19/2024 4:00,8/19/2024,4,89766,12955,39706,1114,453,32678,223,633,6,0,1998
8/19/2024 9:00,8/19/2024 4:00,8/19/2024 5:00,8/19/2024,5,89973,12934,40496,1046,517,32706,228,624,6,0,1416
8/19/2024 10:00,8/19/2024 5:00,8/19/2024 6:00,8/19/2024,6,91159,13056,41666,1120,538,32719,229,634,6,0,1191
8/19/2024 11:00,8/19/2024 6:00,8/19/2024 7:00,8/19/2024,7,94087,13837,43573,1200,605,32723,227,651,8,0,1263
8/19/2024 12:00,8/19/2024 7:00,8/19/2024 8:00,8/19/2024,8,96395,14253,44580,1164,629,32721,224,662,643,0,1519
8/19/2024 13:00,8/19/2024 8:00,8/19/2024 9:00,8/19/2024,9,99474,14307,44391,1807,554,32724,248,673,2977,0,1793
8/19/2024 14:00,8/19/2024 9:00,8/19/2024 10:00,8/19/2024,10,102498,14226,45368,2102,510,32711,323,681,4969,0,1608
8/19/2024 15:00,8/19/2024 10:00,8/19/2024 11:00,8/19/2024,11,106188,14685,47845,2072,559,32710,341,662,5566,0,1748
8/19/2024 16:00,8/19/2024 11:00,8/19/2024 12:00,8/19/2024,12,109459,15126,49453,2042,682,32692,466,651,6010,0,2337
8/19/2024 17:00,8/19/2024 12:00,8/19/2024 13:00,8/19/2024,13,112373,15181,50324,2953,819,32675,643,622,6247,0,2909
8/19/2024 18:00,8/19/2024 13:00,8/19/2024 14:00,8/19/2024,14,115275,15376,51662,3636,1313,32651,751,627,5994,0,3265
8/19/2024 19:00,8/19/2024 14:00,8/19/2024 15:00,8/19/2024,15,117931,15901,53339,4038,1560,32642,782,610,5526,0,3533
8/19/2024 20:00,8/19/2024 15:00,8/19/2024 16:00,8/19/2024,16,118776,16391,53602,4413,2055,32626,728,617,4618,0,3726
8/19/2024 21:00,8/19/2024 16:00,8/19/2024 17:00,8/19/2024,17,118548,15831,52980,5040,2135,32627,718,635,4396,8,4178
8/19/2024 22:00,8/19/2024 17:00,8/19/2024 18:00,8/19/2024,18,118093,15714,53223,5085,2055,32635,748,643,3576,11,4403
8/19/2024 23:00,8/19/2024 18:00,8/19/2024 19:00,8/19/2024,19,116293,15571,53542,4755,2385,32653,682,657,1836,7,4205
8/20/2024 0:00,8/19/2024 19:00,8/19/2024 20:00,8/19/2024,20,112658,15508,52955,3665,2448,32663,496,640,723,3,3557
8/20/2024 1:00,8/19/2024 20:00,8/19/2024 21:00,8/19/2024,21,110388,15600,52786,3536,1829,32690,411,618,41,0,2877
8/20/2024 2:00,8/19/2024 21:00,8/19/2024 22:00,8/19/2024,22,106905,15846,50855,2333,1798,32714,214,657,6,0,2482
8/20/2024 3:00,8/19/2024 22:00,8/19/2024 23:00,8/19/2024,23,101423,15640,47300,832,1432,32743,209,670,6,0,2591
8/20/2024 4:00,8/19/2024 23:00,8/20/2024 0:00,8/19/2024,24,96737,14802,44209,829,711,32760,212,633,6,0,2575
8/20/2024 5:00,8/20/2024 0:00,8/20/2024 1:00,8/20/2024,1,92776,14102,41594,763,281,32787,216,613,6,0,2414
8/20/2024 6:00,8/20/2024 1:00,8/20/2024 2:00,8/20/2024,2,89492,13358,38970,707,204,32803,218,593,6,0,2633
8/20/2024 7:00,8/20/2024 2:00,8/20/2024 3:00,8/20/2024,3,87808,13074,37877,688,204,32815,220,604,6,0,2320
8/20/2024 8:00,8/20/2024 3:00,8/20/2024 4:00,8/20/2024,4,85896,12912,36346,699,204,32827,222,590,6,0,2090
8/20/2024 9:00,8/20/2024 4:00,8/20/2024 5:00,8/20/2024,5,84796,12921,35273,682,257,32845,226,573,6,0,2013
8/20/2024 10:00,8/20/2024 5:00,8/20/2024 6:00,8/20/2024,6,86029,12896,36650,748,204,32860,223,585,6,0,1857
8/20/2024 11:00,8/20/2024 6:00,8/20/2024 7:00,8/20/2024,7,89306,12954,39688,788,237,32874,221,596,12,0,1936
8/20/2024 12:00,8/20/2024 7:00,8/20/2024 8:00,8/20/2024,8,90951,13012,40027,968,244,32887,257,603,819,0,2134
8/20/2024 13:00,8/20/2024 8:00,8/20/2024 9:00,8/20/2024,9,92214,13114,38716,1092,209,32890,281,606,3454,0,1852
8/20/2024 14:00,8/20/2024 9:00,8/20/2024 10:00,8/20/2024,10,93528,12961,39029,1082,210,32893,352,594,5200,0,1207
8/20/2024 15:00,8/20/2024 10:00,8/20/2024 11:00,8/20/2024,11,94700,13111,39444,1121,207,32894,362,575,5792,0,1194
8/20/2024 16:00,8/20/2024 11:00,8/20/2024 12:00,8/20/2024,12,95910,13152,40131,1307,210,32889,340,567,5973,0,1341
8/20/2024 17:00,8/20/2024 12:00,8/20/2024 13:00,8/20/2024,13,98891,13432,42524,1411,313,32873,326,572,6060,0,1380
8/20/2024 18:00,8/20/2024 13:00,8/20/2024 14:00,8/20/2024,14,99103,13624,42152,1637,294,32860,376,555,6064,0,1541
8/20/2024 19:00,8/20/2024 14:00,8/20/2024 15:00,8/20/2024,15,99560,13567,42557,1903,539,32843,378,557,5628,0,1588
8/20/2024 20:00,8/20/2024 15:00,8/20/2024 16:00,8/20/2024,16,101073,13721,43243,2735,632,32832,340,573,5517,0,1480
8/20/2024 21:00,8/20/2024 16:00,8/20/2024 17:00,8/20/2024,17,102938,13871,44298,4030,670,32824,329,571,5026,9,1310
8/20/2024 22:00,8/20/2024 17:00,8/20/2024 18:00,8/20/2024,18,103409,14133,45148,4361,685,32819,264,575,4308,13,1103
8/20/2024 23:00,8/20/2024 18:00,8/20/2024 19:00,8/20/2024,19,103569,14545,46720,4242,687,32823,202,575,2855,14,906
8/21/2024 0:00,8/20/2024 19:00,8/20/2024 20:00,8/20/2024,20,101691,14810,46774,4085,690,32808,201,559,859,6,899
8/21/2024 1:00,8/20/2024 20:00,8/20/2024 21:00,8/20/2024,21,100550,14400,46665,4209,695,32840,201,551,31,0,958
8/21/2024 2:00,8/20/2024 21:00,8/20/2024 22:00,8/20/2024,22,98087,14229,45107,2774,676,32852,205,574,6,0,1664
8/21/2024 3:00,8/20/2024 22:00,8/20/2024 23:00,8/20/2024,23,92862,13609,41507,1300,290,32871,208,585,6,0,2486
8/21/2024 4:00,8/20/2024 23:00,8/21/2024 0:00,8/20/2024,24,89444,13357,38020,1282,205,32894,211,596,6,0,2873
8/21/2024 5:00,8/21/2024 0:00,8/21/2024 1:00,8/21/2024,1,85646,13049,34881,1096,190,32910,213,602,6,0,2699
8/21/2024 6:00,8/21/2024 1:00,8/21/2024 2:00,8/21/2024,2,84063,12396,34799,839,119,32910,212,608,6,0,2174
8/21/2024 7:00,8/21/2024 2:00,8/21/2024 3:00,8/21/2024,3,82955,12156,34490,808,121,32923,214,590,6,0,1647
8/21/2024 8:00,8/21/2024 3:00,8/21/2024 4:00,8/21/2024,4,81030,12152,33070,806,122,32939,217,593,6,0,1125
8/21/2024 9:00,8/21/2024 4:00,8/21/2024 5:00,8/21/2024,5,81705,12151,34082,799,123,32947,222,599,6,0,776
8/21/2024 10:00,8/21/2024 5:00,8/21/2024 6:00,8/21/2024,6,82967,12191,35500,802,122,32959,223,585,6,0,579
8/21/2024 11:00,8/21/2024 6:00,8/21/2024 7:00,8/21/2024,7,86611,12438,38933,815,121,32964,220,592,15,0,513
8/21/2024 12:00,8/21/2024 7:00,8/21/2024 8:00,8/21/2024,8,88867,12769,39660,802,120,32971,259,605,1094,0,587
8/21/2024 13:00,8/21/2024 8:00,8/21/2024 9:00,8/21/2024,9,90017,12565,37524,851,119,32964,262,615,4552,0,565
8/21/2024 14:00,8/21/2024 9:00,8/21/2024 10:00,8/21/2024,10,91300,12616,36602,880,117,32950,264,634,6843,0,394
8/21/2024 15:00,8/21/2024 10:00,8/21/2024 11:00,8/21/2024,11,92540,12482,37197,864,116,32925,287,662,7527,0,480
8/21/2024 16:00,8/21/2024 11:00,8/21/2024 12:00,8/21/2024,12,93856,12317,38190,843,198,32908,411,673,7672,0,644
8/21/2024 17:00,8/21/2024 12:00,8/21/2024 13:00,8/21/2024,13,95096,12407,38534,1334,442,32896,421,685,7578,0,799
8/21/2024 18:00,8/21/2024 13:00,8/21/2024 14:00,8/21/2024,14,97668,12810,40216,1972,471,32874,325,678,7509,0,813
8/21/2024 19:00,8/21/2024 14:00,8/21/2024 15:00,8/21/2024,15,98853,13035,41019,2356,527,32857,280,658,7321,0,800
8/21/2024 20:00,8/21/2024 15:00,8/21/2024 16:00,8/21/2024,16,99568,13230,41383,2586,514,32843,262,678,7272,0,800
8/21/2024 21:00,8/21/2024 16:00,8/21/2024 17:00,8/21/2024,17,102289,13680,43162,3496,555,32820,216,677,6937,0,746
8/21/2024 22:00,8/21/2024 17:00,8/21/2024 18:00,8/21/2024,18,104043,14566,44298,4111,566,32810,202,679,6157,8,646
8/21/2024 23:00,8/21/2024 18:00,8/21/2024 19:00,8/21/2024,19,103825,14941,44636,5605,567,32802,201,686,3832,9,546
8/22/2024 0:00,8/21/2024 19:00,8/21/2024 20:00,8/21/2024,20,102495,15343,45151,6266,568,32818,199,700,1029,9,412
8/22/2024 1:00,8/21/2024 20:00,8/21/2024 21:00,8/21/2024,21,101660,15611,45271,6108,575,32832,199,687,44,9,324
8/22/2024 2:00,8/21/2024 21:00,8/21/2024 22:00,8/21/2024,22,98624,15561,44832,3525,580,32844,201,690,13,1,377
8/22/2024 3:00,8/21/2024 22:00,8/21/2024 23:00,8/21/2024,23,93112,14641,42271,1490,582,32854,206,683,13,0,372
8/22/2024 4:00,8/21/2024 23:00,8/22/2024 0:00,8/21/2024,24,89668,13754,40328,1103,297,32875,208,685,10,0,408
8/22/2024 5:00,8/22/2024 0:00,8/22/2024 1:00,8/22/2024,1,85833,13023,37232,995,244,32876,210,689,6,0,558
8/22/2024 6:00,8/22/2024 1:00,8/22/2024 2:00,8/22/2024,2,84610,12727,36405,955,189,32895,212,693,6,0,528
8/22/2024 7:00,8/22/2024 2:00,8/22/2024 3:00,8/22/2024,3,82448,12429,34658,889,120,32909,213,684,6,0,540
8/22/2024 8:00,8/22/2024 3:00,8/22/2024 4:00,8/22/2024,4,81511,12298,33875,866,121,32933,217,684,6,0,511
8/22/2024 9:00,8/22/2024 4:00,8/22/2024 5:00,8/22/2024,5,81587,12415,33915,858,120,32939,223,686,6,0,425
8/22/2024 10:00,8/22/2024 5:00,8/22/2024 6:00,8/22/2024,6,81839,12501,34160,855,120,32954,223,688,6,0,332
8/22/2024 11:00,8/22/2024 6:00,8/22/2024 7:00,8/22/2024,7,85896,12589,38062,873,120,32957,220,684,14,0,377
8/22/2024 12:00,8/22/2024 7:00,8/22/2024 8:00,8/22/2024,8,87829,12785,38734,857,120,32956,247,677,1039,0,414
8/22/2024 13:00,8/22/2024 8:00,8/22/2024 9:00,8/22/2024,9,90697,12908,38137,840,119,32958,289,687,4444,0,315
8/22/2024 14:00,8/22/2024 9:00,8/22/2024 10:00,8/22/2024,10,92052,13055,37233,832,117,32926,295,686,6727,0,181
8/22/2024 15:00,8/22/2024 10:00,8/22/2024 11:00,8/22/2024,11,93152,12898,37830,823,116,32889,297,682,7462,0,155
8/22/2024 16:00,8/22/2024 11:00,8/22/2024 12:00,8/22/2024,12,93747,12692,38417,815,130,32857,325,680,7631,0,200
8/22/2024 17:00,8/22/2024 12:00,8/22/2024 13:00,8/22/2024,13,96105,12892,40333,1118,195,32841,258,680,7471,0,317
8/22/2024 18:00,8/22/2024 13:00,8/22/2024 14:00,8/22/2024,14,98752,13621,41876,1572,448,32822,260,683,7120,0,350
8/22/2024 19:00,8/22/2024 14:00,8/22/2024 15:00,8/22/2024,15,100782,13971,43082,1873,772,32803,252,677,7050,0,302
8/22/2024 20:00,8/22/2024 15:00,8/22/2024 16:00,8/22/2024,16,103066,14278,44170,3043,859,32787,247,682,6796,0,204
8/22/2024 21:00,8/22/2024 16:00,8/22/2024 17:00,8/22/2024,17,104784,14877,44656,3931,876,32779,204,694,6661,0,106
8/22/2024 22:00,8/22/2024 17:00,8/22/2024 18:00,8/22/2024,18,106693,15380,45248,5179,965,32766,216,693,6131,16,99
8/22/2024 23:00,8/22/2024 18:00,8/22/2024 19:00,8/22/2024,19,106844,16013,46221,5965,1026,32762,205,685,3904,19,44
8/23/2024 0:00,8/22/2024 19:00,8/22/2024 20:00,8/22/2024,20,105399,16808,46994,5855,1104,32770,200,686,918,19,45
8/23/2024 1:00,8/22/2024 20:00,8/22/2024 21:00,8/22/2024,21,103173,16500,46516,5209,1128,32785,200,694,37,12,92
8/23/2024 2:00,8/22/2024 21:00,8/22/2024 22:00,8/22/2024,22,99568,16121,45480,2818,1198,32807,202,691,15,0,236
8/23/2024 3:00,8/22/2024 22:00,8/22/2024 23:00,8/22/2024,23,94111,14580,43079,1201,928,32825,204,699,15,0,580
8/23/2024 4:00,8/22/2024 23:00,8/23/2024 0:00,8/22/2024,24,90769,13745,41279,731,431,32843,207,688,15,0,830
8/23/2024 5:00,8/23/2024 0:00,8/23/2024 1:00,8/23/2024,1,87520,13121,38810,682,153,32854,209,680,15,0,996
8/23/2024 6:00,8/23/2024 1:00,8/23/2024 2:00,8/23/2024,2,85489,12610,37372,699,2,32871,212,676,15,0,1032
8/23/2024 7:00,8/23/2024 2:00,8/23/2024 3:00,8/23/2024,3,83574,12298,35995,590,2,32716,212,676,15,0,1070
8/23/2024 8:00,8/23/2024 3:00,8/23/2024 4:00,8/23/2024,4,81453,12162,34152,523,2,32754,213,679,15,0,953
8/23/2024 9:00,8/23/2024 4:00,8/23/2024 5:00,8/23/2024,5,81403,12165,33946,502,2,32832,215,685,15,0,1041
8/23/2024 10:00,8/23/2024 5:00,8/23/2024 6:00,8/23/2024,6,82428,12134,34966,499,2,32898,217,686,15,0,1011
8/23/2024 11:00,8/23/2024 6:00,8/23/2024 7:00,8/23/2024,7,86136,12142,38391,614,3,32926,216,678,19,0,1147
8/23/2024 12:00,8/23/2024 7:00,8/23/2024 8:00,8/23/2024,8,88267,12201,39354,690,2,32937,216,681,851,0,1335
8/23/2024 13:00,8/23/2024 8:00,8/23/2024 9:00,8/23/2024,9,91310,12129,39371,706,3,32936,215,683,3961,0,1306
8/23/2024 14:00,8/23/2024 9:00,8/23/2024 10:00,8/23/2024,10,93068,12005,39193,735,2,32920,212,677,6465,0,859
8/23/2024 15:00,8/23/2024 10:00,8/23/2024 11:00,8/23/2024,11,94050,11894,40066,687,183,32871,215,672,7234,0,228
8/23/2024 16:00,8/23/2024 11:00,8/23/2024 12:00,8/23/2024,12,96902,12152,42197,711,451,32822,211,675,7529,0,154
8/23/2024 17:00,8/23/2024 12:00,8/23/2024 13:00,8/23/2024,13,100084,12459,44185,1267,745,32800,220,664,7553,0,191
8/23/2024 18:00,8/23/2024 13:00,8/23/2024 14:00,8/23/2024,14,103089,12947,46003,1839,885,32778,223,670,7535,0,209
8/23/2024 19:00,8/23/2024 14:00,8/23/2024 15:00,8/23/2024,15,106365,13410,47529,2978,1162,32767,210,678,7493,0,138
8/23/2024 20:00,8/23/2024 15:00,8/23/2024 16:00,8/23/2024,16,109782,13929,49825,3828,1328,32739,206,669,7138,0,120
8/23/2024 21:00,8/23/2024 16:00,8/23/2024 17:00,8/23/2024,17,112922,14645,51292,5076,1524,32725,208,669,6615,0,168
8/23/2024 22:00,8/23/2024 17:00,8/23/2024 18:00,8/23/2024,18,115175,15008,53193,5629,1678,32716,210,664,5779,15,283
8/23/2024 23:00,8/23/2024 18:00,8/23/2024 19:00,8/23/2024,19,113828,15557,53599,5371,1697,32708,204,658,3690,19,325
8/24/2024 0:00,8/23/2024 19:00,8/23/2024 20:00,8/23/2024,20,109783,15234,53190,4974,1707,32707,201,661,835,19,255
8/24/2024 1:00,8/23/2024 20:00,8/23/2024 21:00,8/23/2024,21,106646,14833,52309,3938,1720,32721,202,662,40,13,208
8/24/2024 2:00,8/23/2024 21:00,8/23/2024 22:00,8/23/2024,22,102674,14659,50599,2258,1441,32614,204,657,9,0,233
8/24/2024 3:00,8/23/2024 22:00,8/23/2024 23:00,8/23/2024,23,96860,13965,47167,655,1394,32390,206,662,8,0,413
8/24/2024 4:00,8/23/2024 23:00,8/24/2024 0:00,8/23/2024,24,92482,13173,43671,417,1157,32287,208,663,8,0,898
8/24/2024 5:00,8/24/2024 0:00,8/24/2024 1:00,8/24/2024,1,87925,12034,40855,449,423,32136,209,658,8,0,1153
8/24/2024 6:00,8/24/2024 1:00,8/24/2024 2:00,8/24/2024,2,85317,11404,39079,504,244,31984,213,652,8,0,1229
8/24/2024 7:00,8/24/2024 2:00,8/24/2024 3:00,8/24/2024,3,83603,11304,37609,420,108,31942,213,644,8,0,1355
8/24/2024 8:00,8/24/2024 3:00,8/24/2024 4:00,8/24/2024,4,82669,11284,36594,458,2,31949,218,645,8,0,1511
8/24/2024 9:00,8/24/2024 4:00,8/24/2024 5:00,8/24/2024,5,81824,11264,35727,435,2,31962,221,643,8,0,1562
8/24/2024 10:00,8/24/2024 5:00,8/24/2024 6:00,8/24/2024,6,81755,11248,35715,444,1,31967,222,650,8,0,1500
8/24/2024 11:00,8/24/2024 6:00,8/24/2024 7:00,8/24/2024,7,81753,11276,35732,414,1,31971,222,662,14,0,1461
8/24/2024 12:00,8/24/2024 7:00,8/24/2024 8:00,8/24/2024,8,82364,11382,35172,389,1,31983,221,673,942,0,1601
8/24/2024 13:00,8/24/2024 8:00,8/24/2024 9:00,8/24/2024,9,85855,11548,35244,554,1,31988,221,670,3926,0,1703
8/24/2024 14:00,8/24/2024 9:00,8/24/2024 10:00,8/24/2024,10,89025,11749,36549,666,24,31953,223,671,6181,0,1009
8/24/2024 15:00,8/24/2024 10:00,8/24/2024 11:00,8/24/2024,11,92151,11711,39016,784,143,31919,217,671,7263,0,427
8/24/2024 16:00,8/24/2024 11:00,8/24/2024 12:00,8/24/2024,12,95490,11728,41980,845,225,31864,215,664,7610,0,359
8/24/2024 17:00,8/24/2024 12:00,8/24/2024 13:00,8/24/2024,13,100944,12054,45939,1583,535,31825,212,660,7540,0,596
8/24/2024 18:00,8/24/2024 13:00,8/24/2024 14:00,8/24/2024,14,106601,12922,49933,1932,743,31810,211,660,7507,0,883
8/24/2024 19:00,8/24/2024 14:00,8/24/2024 15:00,8/24/2024,15,109920,13242,50642,3382,1362,31784,211,667,7441,0,1189
8/24/2024 20:00,8/24/2024 15:00,8/24/2024 16:00,8/24/2024,16,114200,13593,52865,4888,1480,31765,213,672,7276,1,1447
8/24/2024 21:00,8/24/2024 16:00,8/24/2024 17:00,8/24/2024,17,117112,15027,54913,4592,1634,31751,214,656,6905,15,1405
8/24/2024 22:00,8/24/2024 17:00,8/24/2024 18:00,8/24/2024,18,119340,15992,56546,5053,1876,31742,211,641,6017,19,1243
8/24/2024 23:00,8/24/2024 18:00,8/24/2024 19:00,8/24/2024,19,118890,17056,57566,5099,1978,31740,207,663,3646,19,916
8/25/2024 0:00,8/24/2024 19:00,8/24/2024 20:00,8/24/2024,20,115264,17208,57505,4522,1950,31743,204,648,779,15,690
8/25/2024 1:00,8/24/2024 20:00,8/24/2024 21:00,8/24/2024,21,111593,16393,56285,3694,1798,31757,205,652,18,0,791
8/25/2024 2:00,8/24/2024 21:00,8/24/2024 22:00,8/24/2024,22,107309,15692,53926,2478,1374,31769,210,664,6,0,1190
8/25/2024 3:00,8/24/2024 22:00,8/24/2024 23:00,8/24/2024,23,101864,14843,50458,710,1361,31722,213,659,6,0,1892
8/25/2024 4:00,8/24/2024 23:00,8/25/2024 0:00,8/24/2024,24,97620,14163,46845,415,1172,31734,215,633,6,0,2437
8/25/2024 5:00,8/25/2024 0:00,8/25/2024 1:00,8/25/2024,1,92318,12760,43289,397,463,31796,214,648,6,0,2745
8/25/2024 6:00,8/25/2024 1:00,8/25/2024 2:00,8/25/2024,2,89293,11699,41226,415,240,31840,215,653,6,0,2999
8/25/2024 7:00,8/25/2024 2:00,8/25/2024 3:00,8/25/2024,3,87711,11468,39931,408,116,31864,214,665,6,0,3039
8/25/2024 8:00,8/25/2024 3:00,8/25/2024 4:00,8/25/2024,4,85904,11538,38504,415,1,31875,218,634,6,0,2713
8/25/2024 9:00,8/25/2024 4:00,8/25/2024 5:00,8/25/2024,5,84599,11573,37554,367,1,31883,220,646,6,0,2349
8/25/2024 10:00,8/25/2024 5:00,8/25/2024 6:00,8/25/2024,6,84006,11544,37220,399,1,31879,221,664,6,0,2072
8/25/2024 11:00,8/25/2024 6:00,8/25/2024 7:00,8/25/2024,7,84203,11472,37595,370,1,31888,222,680,9,0,1966
8/25/2024 12:00,8/25/2024 7:00,8/25/2024 8:00,8/25/2024,8,83422,11459,35834,414,1,31891,220,687,754,0,2162
8/25/2024 13:00,8/25/2024 8:00,8/25/2024 9:00,8/25/2024,9,87797,11539,36920,438,1,31885,219,692,3728,0,2375
8/25/2024 14:00,8/25/2024 9:00,8/25/2024 10:00,8/25/2024,10,92150,11326,39597,501,24,31869,218,685,6239,0,1691
8/25/2024 15:00,8/25/2024 10:00,8/25/2024 11:00,8/25/2024,11,96973,11293,43300,560,517,31848,215,685,7116,0,1439
8/25/2024 16:00,8/25/2024 11:00,8/25/2024 12:00,8/25/2024,12,101387,11548,46760,563,572,31805,214,676,7471,0,1778
8/25/2024 17:00,8/25/2024 12:00,8/25/2024 13:00,8/25/2024,13,107486,12318,50478,1309,756,31763,484,690,7436,0,2252
8/25/2024 18:00,8/25/2024 13:00,8/25/2024 14:00,8/25/2024,14,114319,13997,54192,2219,1049,31725,642,706,7161,0,2628
8/25/2024 19:00,8/25/2024 14:00,8/25/2024 15:00,8/25/2024,15,119594,15015,57101,2934,1662,31688,637,708,7083,0,2766
8/25/2024 20:00,8/25/2024 15:00,8/25/2024 16:00,8/25/2024,16,124026,15438,59971,4166,1858,31663,629,702,6879,0,2720
8/25/2024 21:00,8/25/2024 16:00,8/25/2024 17:00,8/25/2024,17,128022,16254,63036,4450,1981,31659,632,687,6563,15,2745
8/25/2024 22:00,8/25/2024 17:00,8/25/2024 18:00,8/25/2024,18,130099,17492,64728,4899,1998,31651,638,691,5408,19,2575
8/25/2024 23:00,8/25/2024 18:00,8/25/2024 19:00,8/25/2024,19,130677,18764,65927,5640,2002,31660,641,687,3064,19,2273
8/26/2024 0:00,8/25/2024 19:00,8/25/2024 20:00,8/25/2024,20,128596,19428,65886,5519,2008,31666,635,695,754,15,1990
8/26/2024 1:00,8/25/2024 20:00,8/25/2024 21:00,8/25/2024,21,124854,19488,63349,4628,2009,31676,641,699,25,1,2338
8/26/2024 2:00,8/25/2024 21:00,8/25/2024 22:00,8/25/2024,22,119129,18606,59755,3168,1598,31684,595,701,6,0,3016
8/26/2024 3:00,8/25/2024 22:00,8/25/2024 23:00,8/25/2024,23,110880,17282,55069,1050,1372,31701,368,702,6,0,3330
8/26/2024 4:00,8/25/2024 23:00,8/26/2024 0:00,8/25/2024,24,105369,16711,50654,621,1361,31724,214,700,6,0,3378
8/26/2024 5:00,8/26/2024 0:00,8/26/2024 1:00,8/26/2024,1,100001,14785,47736,415,962,31741,217,698,6,0,3441
8/26/2024 6:00,8/26/2024 1:00,8/26/2024 2:00,8/26/2024,2,97619,13832,46445,374,631,31747,217,694,6,0,3673
8/26/2024 7:00,8/26/2024 2:00,8/26/2024 3:00,8/26/2024,3,95158,12910,44950,328,532,31759,218,688,6,0,3767
8/26/2024 8:00,8/26/2024 3:00,8/26/2024 4:00,8/26/2024,4,93079,12517,43404,304,503,31777,219,690,6,0,3659
