UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,PJM Total Actual Load (MW),Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)","American Electric Power Co., Inc - Kentucky Actual Load (MW)","American Electric Power Co., Inc - Ohio Actual Load (MW)",Allegheny Power System Actual Load (MW),Baltimore Gas and Electric Company Actual Load (MW),ComEd Actual Load (MW),Dayton Power and Light Company Actual Load (MW),Duke Energy Ohio/Kentucky Actual Load (MW),Dominion Energy Actual Load (MW),Delmarva Power and Light Actual Load (MW),Duquesne Light Actual Load (MW),Easton Utilities Actual Load (MW),East Kentucky Power Coop Actual Load (MW),Jersey Central Power and Light Company Actual Load (MW),Metropolitan Edison Company Actual Load (MW),Orion Energy Actual Load (MW),Ohio Valley Electric Actual Load (MW),PAPWR Actual Load (MW),Pennsylvania Electric Company Actual Load (MW),Potomac Electric Power Actual Load (MW),Pennsylvania Power and Light Company Actual Load (MW),First Energy - Pennsylvania Electric Company Actual Load (MW),Public Service Electric and Gas Company Actual Load (MW),Rockland Electric Actual Load (MW),Southern Maryland Electric Coop Actual Load (MW),UGI Electric Service Actual Load (MW),Vineland Municipal Electric Utility Actual Load (MW)
2/21/2025 9:00,2/21/2025 3:00,2/21/2025 4:00,2/21/2025,4,110892.141,1109.914,6700.252,3306.136,1009.669,7962.949,7359.238,4446.508,11323.644,2287.67,3555.296,19320.232,2918.057,1529.281,44.351,3137.351,2650.584,2067.609,7286.062,31,661.657,4970.442,3324.836,5685.963,2145.411,5013.114,147.417,671.651,146.884,78.963
2/21/2025 10:00,2/21/2025 4:00,2/21/2025 5:00,2/21/2025,5,112503.301,1128.277,6696.937,3370.408,1025.482,8067.788,7461.943,4560.207,11325.696,2318.67,3578.482,19714.827,2969.367,1536.169,44.94,3178.67,2699.609,2142.537,7367.701,32,667.705,5082.32,3420.101,5787.65,2183.98,5073.328,149.184,687.808,150.381,81.134
2/21/2025 11:00,2/21/2025 5:00,2/21/2025 6:00,2/21/2025,6,116622.039,1168.788,6910.866,3484.448,1047.035,8385.484,7670.316,4781.221,11503.944,2402.67,3705.994,20402.365,3090.529,1587.892,47.053,3335.531,2827.101,2246.541,7667.337,27,687.025,5317.303,3608.416,6016.556,2275.099,5303.784,155.357,722.813,158.085,85.486
2/21/2025 12:00,2/21/2025 6:00,2/21/2025 7:00,2/21/2025,7,122705.265,1233.501,7168.214,3625.175,1073.101,8737.15,8047.937,5096.739,11945.677,2546.69,3908.527,21290.624,3295.069,1681.662,50.382,3400.777,3042.197,2393.685,8107.703,20,726.624,5730.665,3897.014,6445.798,2433.352,5618.658,165.899,761.594,169.633,91.218
2/21/2025 13:00,2/21/2025 7:00,2/21/2025 8:00,2/21/2025,8,125630.336,1234.861,7278.515,3659.919,1093.782,8953.463,8196.734,5146.146,12698.983,2650.049,4033.494,21443.985,3266.275,1737.894,51.345,3444.308,3074.044,2428.148,8378.434,32,766.685,5907.597,4015.783,6673.072,2520.692,5750.004,172.176,753.518,176.879,91.551
2/21/2025 14:00,2/21/2025 8:00,2/21/2025 9:00,2/21/2025,9,123697.938,1128.002,7151.222,3793.138,1096.509,9073.31,8060.561,4859.215,12792.994,2653.406,4074.954,20532.617,3055.041,1780.707,49.428,3339.427,2901.446,2445.15,8505.784,30,777.936,5839.303,3854.081,6668.771,2568.432,5540.792,172.007,692.979,178.583,82.143
2/21/2025 15:00,2/21/2025 9:00,2/21/2025 10:00,2/21/2025,10,119440.202,981.31,6806.814,3734.01,1070.266,8949.989,7877.589,4515.828,12526.516,2654.014,4017.918,19481.755,2871.477,1810.666,46.682,3074.395,2679.032,2377.002,8510.688,35,770.178,5662.201,3629.701,6499.94,2567.413,5246.218,167.775,625.601,176.897,73.327
2/21/2025 16:00,2/21/2025 10:00,2/21/2025 11:00,2/21/2025,11,115578.501,868.666,6503.907,3707.235,1037.578,8846.395,7626.07,4265.12,12210.04,2614.391,3968.416,18704.766,2712.994,1782.032,43.755,2794.471,2496.429,2316.968,8511.114,40,742.954,5613.216,3440.349,6298.292,2548.143,4913.893,160.015,568.488,174.658,68.146
2/21/2025 17:00,2/21/2025 11:00,2/21/2025 12:00,2/21/2025,12,112160.733,783.768,6167.564,3647.851,995.515,8578.839,7508.645,4092.664,12000.924,2545.42,3894.975,18040.548,2583.74,1812.667,41.248,2595.341,2344.084,2233.179,8520.309,40,731.346,5455.904,3252.163,6110.64,2465.897,4801.834,154.375,523.747,171.967,65.579
2/21/2025 18:00,2/21/2025 12:00,2/21/2025 13:00,2/21/2025,13,109292.807,762.317,5930.562,3556.53,957.986,8514.913,7323.086,3912.239,11826.396,2491.638,3790.464,17424.373,2468.698,1786.649,38.774,2455.68,2300.532,2177.637,8387.592,42,723.78,5320.674,3197.795,5905.631,2451.501,4674.163,150.585,490.819,165.533,64.26
2/21/2025 19:00,2/21/2025 13:00,2/21/2025 14:00,2/21/2025,14,107167.983,766.284,5757.872,3506.823,931.935,8487.5,7143.319,3801.481,11682.654,2444.822,3692.742,16830.111,2372.712,1817.648,37.171,2331.726,2289.595,2126.141,8296.47,45,728.423,5223.116,3124.803,5773.978,2447.072,4666.844,149.981,466.9,160.978,63.882
2/21/2025 20:00,2/21/2025 14:00,2/21/2025 15:00,2/21/2025,15,105269.633,812.229,5536.359,3387.38,906.398,8359.17,7019.13,3767.281,11557.725,2411.269,3612.114,16338.909,2336.533,1810.531,35.893,2222.777,2347.276,2105.315,8139.105,47,720.818,5127.833,3073.195,5609.598,2382.575,4770.978,151.518,457.358,157.61,65.756
2/21/2025 21:00,2/21/2025 15:00,2/21/2025 16:00,2/21/2025,16,104859.212,903.731,5385.718,3304.284,879.71,8343.078,6972.158,3839.212,11410.198,2365.552,3507.483,16174.709,2379.871,1781.536,35.66,2149.32,2517.857,2091.059,7986.007,47,708.223,5115.119,3165.368,5609.38,2341.033,4995.374,155.785,468.767,154.795,71.225
2/21/2025 22:00,2/21/2025 16:00,2/21/2025 17:00,2/21/2025,17,106899.226,1058.527,5415.4,3317.707,865.647,8321.679,7091.172,4071.46,11373.363,2340.728,3476.478,16534.637,2533.734,1764.763,36.792,2123.381,2781.999,2159.287,7971.404,45,699.387,5194.876,3310.535,5737.396,2367.911,5396.967,164.581,507.625,155.392,81.398
2/21/2025 23:00,2/21/2025 17:00,2/21/2025 18:00,2/21/2025,18,111209.085,1208.279,5594.591,3352.578,887.86,8408.853,7371.453,4412.177,11750.387,2366.027,3536.203,17543.81,2749.12,1714.638,39.433,2162.103,3067.884,2231.649,8005.922,51,719.029,5393.288,3508.454,5984.3,2390.256,5760.441,174.305,570.449,163.134,91.462
2/22/2025 0:00,2/21/2025 18:00,2/21/2025 19:00,2/21/2025,19,115414.799,1295.722,5936.578,3423.861,931.277,8524.79,7610.437,4661.373,12320.139,2440.619,3657.513,18394.492,2904.784,1736.985,41.973,2315.505,3199.192,2307.495,8101.759,49,730.621,5562.991,3632.959,6176.446,2421.901,5969.497,181.567,622.272,169.184,93.867
2/22/2025 1:00,2/21/2025 19:00,2/21/2025 20:00,2/21/2025,20,116191.837,1283.475,6119.533,3431.272,961.705,8572.576,7622.174,4698.677,12586.718,2471.67,3728.66,18612.524,2928.484,1717.455,42.477,2430.341,3164.117,2305.078,8128.658,45,712.5,5505.815,3588.6,6125.693,2398.987,5929.962,179.976,637.762,169.075,92.873
2/22/2025 2:00,2/21/2025 20:00,2/21/2025 21:00,2/21/2025,21,115739.839,1258.083,6173.399,3526.706,979.676,8448.179,7529.355,4682.916,12482.455,2453.68,3729.332,18688.809,2914.951,1680.733,42.072,2563.151,3090.919,2271.194,8192.346,51,669.41,5435.056,3518.537,6065.601,2357.419,5854.925,177.578,643.675,168.161,90.521
2/22/2025 3:00,2/21/2025 21:00,2/21/2025 22:00,2/21/2025,22,114180.386,1235.313,6209.249,3485.681,994.283,8400.854,7384.072,4605.381,12370.979,2426.67,3697.517,18525.931,2858.357,1623.335,41.256,2578.922,3021.147,2212.72,8048.955,45,655.991,5224.741,3472.593,5963.066,2288.498,5748.121,173.867,635.545,164.14,88.202
2/22/2025 4:00,2/21/2025 22:00,2/21/2025 23:00,2/21/2025,23,111277.987,1182.396,6186.423,3385.19,1000.811,8210.379,7200.36,4451.045,12063.836,2357.67,3615.994,18168.719,2782.782,1580.566,40.062,2610.143,2880.942,2142.098,7801.648,46,640.456,5118.483,3331.322,5729.32,2193.171,5532.819,166.194,617.136,157.378,84.644
2/22/2025 5:00,2/21/2025 23:00,2/22/2025 0:00,2/21/2025,24,108451.583,1132.875,6122.218,3297.599,1011.525,7985.435,7004.682,4302.461,11701.989,2279.67,3547.826,17896.188,2706.822,1540.745,39.224,2658.134,2779.188,2052.147,7549.341,46,659.742,4902.56,3259.931,5533.871,2114.248,5337.274,157.442,602.5,148.392,81.554
2/22/2025 6:00,2/22/2025 0:00,2/22/2025 1:00,2/22/2025,1,106430.79,1090.295,6143.104,3275.881,1019.743,7940.823,6934.393,4224.747,11322.794,2246.67,3463.617,17781.342,2660.179,1486.066,38.636,2621.323,2653.9,1976.631,7389.099,44,640.769,4792.957,3110.457,5391.951,2061.346,5149.296,151.988,597.359,142.884,78.54
2/22/2025 7:00,2/22/2025 1:00,2/22/2025 2:00,2/22/2025,2,105382.648,1065.16,6213.876,3220.854,1035.776,7912.316,6868.867,4202.989,11032.207,2220.67,3438.58,17804.95,2644.035,1457.975,38.604,2659.802,2592.191,1947.09,7309.311,43,598.291,4679.585,3103.6,5319.298,2008.395,5000.895,147.08,601.723,138.747,76.781
2/22/2025 8:00,2/22/2025 2:00,2/22/2025 3:00,2/22/2025,3,105103.649,1052.932,6350.513,3115.434,1047.275,7875.089,6881.865,4221.923,10852.267,2211.67,3435.884,17978.224,2665.608,1435.042,39.523,2710.923,2539.277,1936.329,7250.741,50,627.584,4647.965,3030.546,5271.375,1992.739,4910.199,145.081,614.31,137.267,76.064
2/22/2025 9:00,2/22/2025 3:00,2/22/2025 4:00,2/22/2025,4,105693.265,1051.993,6454.382,3158.345,1063.558,7923.917,6921.74,4274.893,10738.264,2207.67,3452.466,18295.925,2686.328,1429.201,40.298,2757.385,2548.825,1921.935,7238.685,52,637.075,4647.528,3074.654,5297.46,1976.778,4854.389,144.006,631.241,136.619,75.705
2/22/2025 10:00,2/22/2025 4:00,2/22/2025 5:00,2/22/2025,5,106987.154,1065.165,6658.629,3191.096,1080.216,7956.434,7028.765,4396.257,10667.405,2234.67,3498.101,18697.544,2750.541,1456.102,41.758,2796.623,2562.754,1940.236,7294.727,48,615.003,4694.142,3088.804,5351.001,1996.956,4865.106,143.813,653.853,137.734,75.719
2/22/2025 11:00,2/22/2025 5:00,2/22/2025 6:00,2/22/2025,6,109585.256,1091.889,6829.918,3283.178,1098.729,8120.062,7228.478,4566.358,10748.666,2293.67,3560.805,19291.018,2844.114,1474.33,43.829,2903.036,2628.101,1992.403,7378.044,53,638.33,4859.261,3208.298,5456.878,2040.061,4908.445,145.307,681.466,140.351,77.231
2/22/2025 12:00,2/22/2025 6:00,2/22/2025 7:00,2/22/2025,7,113098.738,1123.897,6979.094,3349.548,1126.508,8288.731,7458.631,4786.379,11039.428,2355.69,3709.113,20068.867,2980.246,1510.027,46.468,2894.093,2717.753,2069.595,7585.178,55,675.592,5025.685,3336.7,5677.622,2117.105,5029.089,149.618,717.68,145.336,80.065
2/22/2025 13:00,2/22/2025 7:00,2/22/2025 8:00,2/22/2025,8,114931.593,1101.718,7104.356,3415.406,1128.299,8480.332,7574.581,4838.175,11261.909,2422.343,3791.446,20346.651,2978.947,1545.378,47.486,3002.641,2713.429,2115.477,7754.09,55,673.948,5137.277,3393.034,5789.096,2189.474,4964.181,149.48,728.723,150.848,77.868
2/22/2025 14:00,2/22/2025 8:00,2/22/2025 9:00,2/22/2025,9,111863.18,1012.697,6797.754,3424.393,1113.526,8547.392,7366.512,4511.497,11220.669,2441.209,3808.795,19140.327,2758.351,1556.063,44.358,2901.051,2532.646,2073.304,7811.665,50,686.136,5089.774,3268.756,5717.974,2212.968,4742.854,146.33,663.572,153.487,69.12
2/22/2025 15:00,2/22/2025 9:00,2/22/2025 10:00,2/22/2025,10,107129.208,869.38,6297.933,3336.152,1050.139,8398.753,7030.271,4133.895,10974.914,2386.647,3762.309,17808.711,2567.299,1607.978,40.519,2731.059,2338.734,2036.006,7808.111,47,647.906,5059.936,3066.256,5515.322,2206.207,4461.811,140.261,589.617,154.469,61.613
2/22/2025 16:00,2/22/2025 10:00,2/22/2025 11:00,2/22/2025,11,102713.539,763.78,5755.793,3263.484,975.867,8242.053,6747.208,3863.584,10775.036,2344.85,3639.147,16856.197,2406.457,1612.603,37.41,2490.874,2156.013,1941.952,7666.932,36,649.914,5001.352,2887.524,5321.437,2173.628,4230.08,135.064,529.928,153.163,56.209
2/22/2025 17:00,2/22/2025 11:00,2/22/2025 12:00,2/22/2025,12,98999.435,712.378,5321.662,3250.04,897.185,8019.71,6464.893,3666.239,10681.399,2268.58,3538.396,16085.936,2260.028,1604.748,35.086,2287.647,2052.74,1871.999,7540.136,35,623.642,4842.073,2761.681,5170.654,2122.733,4069.687,130.373,482.691,148.714,53.385
2/22/2025 18:00,2/22/2025 12:00,2/22/2025 13:00,2/22/2025,13,95753.223,679.95,4996.124,3193.069,838.62,7838.362,6239.056,3505.923,10562.978,2186.098,3389.57,15482.881,2145.037,1603.683,32.995,2137.401,1933.54,1814.127,7384.465,32,618.464,4693.193,2681.766,4947.357,2064.662,3969.863,127.355,458.027,144.734,51.923
2/22/2025 19:00,2/22/2025 13:00,2/22/2025 14:00,2/22/2025,14,93312.97,697.945,4803.637,3066.869,799.444,7705.245,6050.627,3444.412,10401.362,2113.653,3236.686,14984.073,2082.079,1557.467,31.449,2018.506,1910.887,1770.218,7197.713,32,599.92,4594.422,2681.991,4820.645,2015.915,3940.203,125.91,435.487,140.238,53.967
2/22/2025 20:00,2/22/2025 14:00,2/22/2025 15:00,2/22/2025,15,92243.758,767.918,4675.483,3037.732,766.286,7479.76,5995.302,3463.967,10191.985,2063.484,3126.592,14789.617,2083.111,1545.75,31.262,1955.213,2010.215,1742.19,7095.8,35,575.05,4557.558,2701.184,4749.403,1973.679,4089.58,127.446,417.404,136.535,59.252
2/22/2025 21:00,2/22/2025 15:00,2/22/2025 16:00,2/22/2025,16,93501.829,880.022,4728.725,3051.611,747.384,7402.774,6049.807,3641.171,10100.589,2024.438,3073.856,15067.255,2169.252,1531.842,32.37,1917.106,2247.231,1766.381,7032.772,33,565.554,4609.378,2840.183,4819.509,1966.139,4423.682,132.229,443.188,136.332,68.049
2/22/2025 22:00,2/22/2025 16:00,2/22/2025 17:00,2/22/2025,17,96292.683,1025.145,4806.507,3099.854,736.966,7482.61,6182.51,3859.305,10218.657,2019.492,3059.698,15585.434,2341.168,1557.718,34.825,1942.222,2478.378,1850.476,7132.19,41,584.135,4721.299,2943.728,4976.357,1982.382,4782.898,142.605,489.793,138.087,77.244
2/22/2025 23:00,2/22/2025 17:00,2/22/2025 18:00,2/22/2025,18,100203.971,1138.008,4901.894,3214.752,761.626,7675.803,6378.278,4043.625,10583.965,2075.814,3149.325,16375.368,2503.51,1567.521,36.301,1960.602,2707.312,1913.58,7384.639,37,597.3,4908.064,3058.591,5186.242,2028.776,5111.11,153.363,525.708,142.536,83.358
2/23/2025 0:00,2/22/2025 18:00,2/22/2025 19:00,2/22/2025,19,104043.108,1202.043,5103.759,3306.523,795.379,7932.609,6603.997,4181.926,11169.379,2166.302,3286.652,16989.33,2608.843,1566.242,37.611,2067.422,2859.559,1970.632,7613.554,33,629.885,5043.507,3151.925,5342.498,2104.99,5323.091,161.592,558.077,147.836,84.945
2/23/2025 1:00,2/22/2025 19:00,2/22/2025 20:00,2/22/2025,20,104779.057,1190.629,5208.607,3357.142,817.857,8032.443,6653.217,4190.07,11392.786,2206.67,3371.731,16996.537,2614.268,1587.935,37.949,2104.337,2830.226,1975.524,7673.079,35,618.004,5012.059,3162.36,5336.114,2098.375,5310.767,160.981,572.949,147.167,84.274
2/23/2025 2:00,2/22/2025 20:00,2/22/2025 21:00,2/22/2025,21,104495.341,1169.96,5255.637,3344.947,824.71,8013.684,6649.476,4175.031,11245.464,2183.67,3373.323,17078.598,2604.04,1625.102,38.029,2210.761,2815.051,1948.833,7597.658,32,602.512,4930.093,3155.535,5311.736,2074.867,5262.266,159.138,584.438,145.785,82.997
2/23/2025 3:00,2/22/2025 21:00,2/22/2025 22:00,2/22/2025,22,103038.025,1139.86,5268.669,3268.915,832.633,7910.093,6575.983,4126.2,11162.594,2146.67,3325.888,16932.989,2574.749,1580.284,37.623,2184.612,2760.593,1896.525,7422.176,33,562.494,4828.117,3109.027,5200.442,2021.624,5172.135,156.165,585.31,141.517,81.138
2/23/2025 4:00,2/22/2025 22:00,2/22/2025 23:00,2/22/2025,23,100665.501,1096.652,5238.298,3178.99,833.252,7734.21,6454.99,4028.746,10927.992,2088.67,3242.593,16668.454,2508.448,1551.612,36.92,2046.27,2614.523,1844.66,7302.696,36,557.521,4674.737,3046.032,5037.536,1957.528,5022.11,149.753,570.311,137.468,78.529
2/23/2025 5:00,2/22/2025 23:00,2/23/2025 0:00,2/22/2025,24,98320.91,1054.34,5187.212,3106.873,835.718,7629.717,6317.882,3924.045,10664.682,2018.66,3127.548,16338.646,2440.087,1515.515,35.695,2124.677,2527.997,1788.29,7062.417,38,552.756,4500.123,2959.368,4907.969,1897.9,4854.687,143.703,558.985,131.899,75.519
2/23/2025 6:00,2/23/2025 0:00,2/23/2025 1:00,2/23/2025,1,96407.828,1020.825,5177.997,3042.428,838.743,7475.197,6226.24,3836.637,10336.719,1976.67,3088.76,16211.595,2392.43,1465.054,34.891,2271.28,2415.671,1750.405,6828.911,38,545.713,4351.633,2864.333,4780.675,1855.42,4690.319,138.717,552.426,127.09,73.049
2/23/2025 7:00,2/23/2025 1:00,2/23/2025 2:00,2/23/2025,2,95293.043,989.884,5210.423,2994.723,846.103,7429.994,6153.057,3805.582,10123.155,1951.65,3053.15,16201.278,2366.178,1441.471,34.764,2287.186,2357.118,1714.046,6753.444,34,538.11,4253.1,2802.405,4684.607,1828.603,4558.812,134.586,550.144,124.203,71.267
2/23/2025 8:00,2/23/2025 2:00,2/23/2025 3:00,2/23/2025,3,94783.952,972.347,5280.721,2978.309,859.374,7320.802,6176.592,3807.467,9964.473,1944.67,3046.285,16318.853,2376.754,1432.366,35.447,2279.723,2317.085,1697.995,6617.912,36,539.579,4186.664,2761.068,4669.142,1817.424,4463.04,131.411,559.594,122.599,70.256
2/23/2025 9:00,2/23/2025 3:00,2/23/2025 4:00,2/23/2025,4,95063.801,978.903,5334.419,2970.625,868.49,7394.405,6192.501,3832.538,9874.988,1935.67,3063.931,16519.645,2392.149,1434.607,36.739,2347.069,2289.897,1682.895,6595.766,34,543.798,4165.947,2783.665,4677.586,1814.341,4400.936,130.281,576.299,121.486,70.225
2/23/2025 10:00,2/23/2025 4:00,2/23/2025 5:00,2/23/2025,5,95871.235,985.445,5496.962,2946.315,886.909,7430.182,6245.61,3874.674,9815.841,1967.67,3093.239,16797.646,2446.247,1418.292,38.37,2380.094,2271.451,1693.93,6668.787,31,540.276,4173.657,2797.43,4727.035,1820.336,4403.124,130.397,597.615,121.724,70.977
2/23/2025 11:00,2/23/2025 5:00,2/23/2025 6:00,2/23/2025,6,97676.491,999.231,5618.234,2944.196,905.063,7546.342,6359.798,3960.379,9814.227,1994.67,3154.301,17215.472,2520.158,1448.296,39.801,2441.846,2319.764,1730.613,6787.731,45,555.584,4355.618,2858.136,4795.686,1866.452,4442.976,132.346,626.985,125.056,72.53
2/23/2025 12:00,2/23/2025 6:00,2/23/2025 7:00,2/23/2025,7,100227.169,1024.453,5779.177,3010.007,927.301,7706.562,6517.576,4095.86,9912.944,2057.69,3239.924,17768.189,2648.674,1488.25,41.97,2454.508,2383.318,1799.157,6925.097,39,572.536,4474.303,2930.713,4989.634,1910.6,4531.495,134.717,657.61,130.752,75.152
2/23/2025 13:00,2/23/2025 7:00,2/23/2025 8:00,2/23/2025,8,101408.94,1006.24,5887.916,2994.262,944.676,7752.076,6609.192,4109.911,10032.628,2124.359,3324.859,17932.866,2649.904,1505.834,42.613,2543.629,2367.72,1847.148,7065.252,40,590.709,4571.925,2925.946,5118.403,1977.544,4438.551,134.65,663.246,135.106,71.775
2/23/2025 14:00,2/23/2025 8:00,2/23/2025 9:00,2/23/2025,9,98962.201,905.196,5684.576,3045.852,939.018,7845.715,6466.411,3848.729,10062.434,2122.797,3315.667,16877.804,2428.784,1552.181,38.876,2467.411,2195.681,1848.357,7167.947,41,584.901,4535.991,2824.055,5054.674,2009.62,4177.519,129.173,591.49,138.025,62.317
2/23/2025 15:00,2/23/2025 9:00,2/23/2025 10:00,2/23/2025,10,94949.359,759.808,5276.185,2924.155,886.717,7662.556,6280.374,3573.895,10118.997,2092.44,3219.744,15590.862,2240.492,1550.665,35.087,2273.816,2012.428,1784.46,7158.113,38,566.87,4537.807,2693.037,4934.938,1992.954,3913.136,123.141,515.614,138.097,54.971
2/23/2025 16:00,2/23/2025 10:00,2/23/2025 11:00,2/23/2025,11,91525.018,673.689,4875.106,2873.422,811.105,7569.883,6028.725,3387.967,10110.554,2030.021,3129.947,14726.116,2101.766,1537.012,32.701,2025.756,1866.184,1760.937,7101.806,33,539.337,4492.283,2580.521,4766.827,1990.65,3710.454,118.935,462.729,137.443,50.142
2/23/2025 17:00,2/23/2025 11:00,2/23/2025 12:00,2/23/2025,12,88988.5,632.556,4607.058,2909.896,745.828,7322.785,5836.052,3246.403,10022.793,1977.931,3039.385,14250.465,2002.322,1520.155,30.908,1842.106,1767.904,1718.29,7076.524,30,546.729,4395.704,2486.413,4679.238,1964.108,3610.79,117.618,424.83,135.85,47.859
2/23/2025 18:00,2/23/2025 12:00,2/23/2025 13:00,2/23/2025,13,87267.188,600.334,4399.369,2848.061,710.092,7265.835,5697.233,3149.031,9911.851,1939.746,2964.178,13930.236,1901.178,1512.936,29.585,1754.028,1730.229,1667.914,7085.751,27,535.521,4353.854,2446.031,4601.668,1950.348,3561.167,115.301,398.411,133.484,46.816
2/23/2025 19:00,2/23/2025 13:00,2/23/2025 14:00,2/23/2025,14,85795.35,609.774,4255.974,2845.899,680.699,7159.954,5560.584,3076.495,9769.186,1894.979,2879.745,13606.312,1840.323,1494.775,28.129,1687.661,1742.067,1634.217,7065.52,33,536.073,4274.841,2366.674,4502.415,1957.896,3616.775,118.461,378.901,130.549,47.472
2/23/2025 20:00,2/23/2025 14:00,2/23/2025 15:00,2/23/2025,15,85338.082,656.073,4121.349,2958.008,655.947,7030.625,5483.457,3050.259,9574.343,1855.737,2820.238,13352.735,1811.573,1530.692,26.557,1664.654,1866.562,1648.627,7063.659,33,543.623,4234.614,2409.98,4538.381,1927.442,3806.943,122.214,370.927,130.019,49.844
2/23/2025 21:00,2/23/2025 15:00,2/23/2025 16:00,2/23/2025,16,86378.791,742.577,4054.079,2978.809,644.893,7087.962,5501.939,3111.532,9620.291,1845.986,2795.067,13379.063,1853.529,1544.555,26.469,1631.123,2107.581,1664.338,7043.941,35,556.993,4257.898,2471.484,4583.469,1948.959,4193.648,130.052,379.432,132.446,55.676
2/23/2025 22:00,2/23/2025 16:00,2/23/2025 17:00,2/23/2025,17,88988.579,901.34,4064.949,3064.003,649.325,7177.391,5654.465,3291.81,9628.207,1907.495,2842.865,13809.053,2020.275,1563.423,27.53,1666.548,2320.079,1717.163,7137.545,35,577.275,4390.449,2581.012,4733.658,1966.642,4511.466,139.174,406.855,133.079,70.503
2/23/2025 23:00,2/23/2025 17:00,2/23/2025 18:00,2/23/2025,18,93411.782,1031.349,4260.845,3099.406,673.91,7353.677,5898.131,3584.388,9933.267,1942.439,2952.406,14805.356,2207.163,1572.747,30.497,1727.297,2556.226,1811.21,7326.026,36,587.56,4595.215,2774.794,4970.059,2034.678,4825.992,149.398,456.833,137.795,77.118
2/24/2025 0:00,2/23/2025 18:00,2/23/2025 19:00,2/23/2025,19,98541.962,1138.256,4598.533,3212.54,722.754,7667.351,6247.155,3893.174,10445.798,2025.431,3102.518,15806.292,2386.01,1556.025,33.635,1870.987,2725.992,1912.788,7539.295,41,605.578,4813.22,2970.126,5146.48,2104.15,5077.925,159,513.884,144.594,81.471
2/24/2025 1:00,2/23/2025 19:00,2/23/2025 20:00,2/23/2025,20,100657.09,1138.601,4820.561,3306.86,763.419,7769.755,6382.771,3971.117,10856.139,2072.69,3204.462,16229.37,2432.827,1596.343,34.619,2017.53,2725.197,1921.23,7573.269,40,611.432,4812.622,3033.756,5207.676,2111.286,5096.36,159.649,540.538,145.422,81.589
2/24/2025 2:00,2/23/2025 20:00,2/23/2025 21:00,2/23/2025,21,100261.393,1110.756,4936.62,3238.945,776.948,7716.406,6346.29,3980.107,10848.948,2050.68,3195.21,16280.881,2427.578,1577.151,34.539,2129.72,2673.233,1888.112,7450.539,47,604.769,4748.394,3003.742,5148.211,2076.173,5044.386,156.907,546.457,141.981,80.71
2/24/2025 3:00,2/23/2025 21:00,2/23/2025 22:00,2/23/2025,22,98262.631,1080.649,4908.335,3187.058,793.745,7537.628,6204.601,3891.443,10744.33,2010.68,3147.481,16112.752,2373.333,1532.03,33.451,2117.246,2562.651,1827.761,7245.994,35,584.032,4577.085,2966.907,4986.947,1998.927,4903.359,151.69,533.44,135.628,78.448
2/24/2025 4:00,2/23/2025 22:00,2/23/2025 23:00,2/23/2025,23,95041.845,1023.219,4886.578,3142.606,793.755,7319.925,5987.209,3696.537,10412.186,1950.68,3018.709,15729.763,2272.613,1490.84,32.538,2073.307,2421.802,1740.699,7004.794,35,547.512,4320.637,2839.506,4779.93,1959.873,4710.198,142.95,505.757,127.991,74.731
2/24/2025 5:00,2/23/2025 23:00,2/24/2025 0:00,2/23/2025,24,92189.11,965.012,4864.029,3065.186,791.029,7169.542,5853.497,3527,10098.57,1906.69,2929.356,15395.365,2199.107,1439.077,31.62,2006.488,2280.472,1685.13,6795.476,36,538.273,4117.489,2702.575,4606.997,1896.076,4474.613,134.999,486.59,121.218,71.634
2/24/2025 6:00,2/24/2025 0:00,2/24/2025 1:00,2/24/2025,1,90321.021,928.861,4886.58,3037.125,792.222,7027.95,5786.201,3394.143,9709.78,1881.68,2875.525,15291.772,2174.653,1420.525,31.515,2055.818,2195.398,1641.641,6591.098,32,530.137,3969.288,2603.06,4484.053,1868.989,4316.73,130.49,477.614,116.873,69.3
2/24/2025 7:00,2/24/2025 1:00,2/24/2025 2:00,2/24/2025,2,89563.233,906.4,4963.558,2997.721,802.785,6959.805,5803.761,3315.036,9494.256,1866.69,2847.525,15315.304,2166.233,1398.741,31.222,2099.478,2143.714,1637.602,6559.996,31,518.7,3853.492,2530.987,4459.158,1850.581,4218.995,128.145,478.69,115.459,68.199
2/24/2025 8:00,2/24/2025 2:00,2/24/2025 3:00,2/24/2025,3,89570.744,898.271,5117.23,2997.023,818.941,6968.697,5839.099,3292.947,9418.584,1866.68,2845.511,15445.932,2182.798,1388.452,31.414,2004.498,2128.4,1634.874,6522.663,30,518.474,3821.757,2513.751,4482.583,1852.792,4155.381,127.016,484.548,114.414,68.014
2/24/2025 9:00,2/24/2025 3:00,2/24/2025 4:00,2/24/2025,4,90572.464,904.071,5246.915,3013.984,835.231,7041.304,5924.488,3343.846,9314.451,1883.69,2861.637,15775.433,2221.884,1398.66,31.813,2013.272,2130.823,1660.469,6629.888,33,523.4,3872.77,2535.733,4532.476,1877.322,4161.062,127.639,493.885,114.804,68.514
