UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
3/26/2025 20:00,3/26/2025 15:00,3/26/2025 16:00,3/26/2025,16,91798,11741,37494,1083,449,27225,221,509,8998,0,4078
3/26/2025 21:00,3/26/2025 16:00,3/26/2025 17:00,3/26/2025,17,91681,11835,38032,1032,459,27222,212,506,8132,0,4251
3/26/2025 22:00,3/26/2025 17:00,3/26/2025 18:00,3/26/2025,18,91555,12134,39203,1183,437,27217,211,495,6753,0,3922
3/26/2025 23:00,3/26/2025 18:00,3/26/2025 19:00,3/26/2025,19,92628,12732,42226,2272,461,27213,218,498,3605,0,3403
3/27/2025 0:00,3/26/2025 19:00,3/26/2025 20:00,3/26/2025,20,94061,13460,45321,3871,470,27214,260,503,477,8,2477
3/27/2025 1:00,3/26/2025 20:00,3/26/2025 21:00,3/26/2025,21,96813,14656,47620,4265,473,27224,266,511,24,9,1765
3/27/2025 2:00,3/26/2025 21:00,3/26/2025 22:00,3/26/2025,22,95867,15233,46777,3896,470,27223,267,524,0,1,1476
3/27/2025 3:00,3/26/2025 22:00,3/26/2025 23:00,3/26/2025,23,92853,15169,44682,3447,171,27226,268,529,0,0,1361
3/27/2025 4:00,3/26/2025 23:00,3/27/2025 0:00,3/26/2025,24,89867,15165,43015,2246,125,27234,235,530,0,0,1317
3/27/2025 5:00,3/27/2025 0:00,3/27/2025 1:00,3/27/2025,1,88212,14982,42049,1769,127,27240,222,530,0,0,1293
3/27/2025 6:00,3/27/2025 1:00,3/27/2025 2:00,3/27/2025,2,87100,14678,41057,1811,127,27240,224,530,0,0,1433
3/27/2025 7:00,3/27/2025 2:00,3/27/2025 3:00,3/27/2025,3,86892,14619,41028,1750,127,27242,227,529,0,0,1370
3/27/2025 8:00,3/27/2025 3:00,3/27/2025 4:00,3/27/2025,4,87426,14691,41270,1891,124,27241,227,528,0,0,1454
3/27/2025 9:00,3/27/2025 4:00,3/27/2025 5:00,3/27/2025,5,89097,14926,42018,2005,425,27243,287,535,0,0,1658
3/27/2025 10:00,3/27/2025 5:00,3/27/2025 6:00,3/27/2025,6,92331,14468,43721,2878,722,27242,626,548,0,1,2125
3/27/2025 11:00,3/27/2025 6:00,3/27/2025 7:00,3/27/2025,7,99083,14997,47991,3403,812,27240,1314,556,0,9,2761
3/27/2025 12:00,3/27/2025 7:00,3/27/2025 8:00,3/27/2025,8,102961,15315,50026,3772,811,27242,1747,560,277,10,3201
3/27/2025 13:00,3/27/2025 8:00,3/27/2025 9:00,3/27/2025,9,103120,15156,47097,3543,804,27247,1690,565,3706,2,3310
3/27/2025 14:00,3/27/2025 9:00,3/27/2025 10:00,3/27/2025,10,97714,14076,39969,2054,645,27249,1462,570,8653,0,3036
3/27/2025 15:00,3/27/2025 10:00,3/27/2025 11:00,3/27/2025,11,94655,13015,37552,1347,291,27244,1032,570,10503,0,3101
3/27/2025 16:00,3/27/2025 11:00,3/27/2025 12:00,3/27/2025,12,93055,12322,37037,1091,123,27236,287,568,10750,0,3641
3/27/2025 17:00,3/27/2025 12:00,3/27/2025 13:00,3/27/2025,13,91776,11939,36072,1085,122,27225,231,575,10589,0,3938
3/27/2025 18:00,3/27/2025 13:00,3/27/2025 14:00,3/27/2025,14,90494,11792,35175,987,121,27209,226,563,10075,0,4346
3/27/2025 19:00,3/27/2025 14:00,3/27/2025 15:00,3/27/2025,15,88942,11535,33743,973,120,27197,231,575,9871,0,4697
3/27/2025 20:00,3/27/2025 15:00,3/27/2025 16:00,3/27/2025,16,88515,11120,33693,884,178,27188,240,574,9518,0,5120
3/27/2025 21:00,3/27/2025 16:00,3/27/2025 17:00,3/27/2025,17,88476,10759,34191,796,271,27178,261,570,9126,0,5324
3/27/2025 22:00,3/27/2025 17:00,3/27/2025 18:00,3/27/2025,18,88522,11387,36594,959,290,27172,223,566,6531,0,4800
3/27/2025 23:00,3/27/2025 18:00,3/27/2025 19:00,3/27/2025,19,88261,12277,38753,2090,289,27159,260,558,2609,0,4266
3/28/2025 0:00,3/27/2025 19:00,3/27/2025 20:00,3/27/2025,20,90364,12555,41785,3808,291,27149,309,552,175,9,3731
3/28/2025 1:00,3/27/2025 20:00,3/27/2025 21:00,3/27/2025,21,93020,13056,43968,3884,294,27156,300,552,44,11,3755
3/28/2025 2:00,3/27/2025 21:00,3/27/2025 22:00,3/27/2025,22,91160,13034,42868,3252,296,27153,256,555,36,2,3708
3/28/2025 3:00,3/27/2025 22:00,3/27/2025 23:00,3/27/2025,23,88469,13241,40950,2572,169,27136,226,551,0,6,3618
3/28/2025 4:00,3/27/2025 23:00,3/28/2025 0:00,3/27/2025,24,85101,13761,38323,1206,124,27126,227,543,0,0,3791
3/28/2025 5:00,3/28/2025 0:00,3/28/2025 1:00,3/28/2025,1,83066,13361,36068,860,124,27174,227,543,0,0,4709
3/28/2025 6:00,3/28/2025 1:00,3/28/2025 2:00,3/28/2025,2,82806,13010,35752,929,124,27320,228,565,0,1,4877
3/28/2025 7:00,3/28/2025 2:00,3/28/2025 3:00,3/28/2025,3,81304,12649,35036,837,124,27356,229,564,0,0,4509
3/28/2025 8:00,3/28/2025 3:00,3/28/2025 4:00,3/28/2025,4,81387,12340,34970,808,123,27354,232,559,0,0,5001
3/28/2025 9:00,3/28/2025 4:00,3/28/2025 5:00,3/28/2025,5,81108,11990,34886,811,123,27359,305,564,0,0,5070
3/28/2025 10:00,3/28/2025 5:00,3/28/2025 6:00,3/28/2025,6,84045,12064,37579,1387,122,27365,672,564,0,0,4292
3/28/2025 11:00,3/28/2025 6:00,3/28/2025 7:00,3/28/2025,7,89090,12887,40082,3066,123,27360,598,567,0,8,4399
3/28/2025 12:00,3/28/2025 7:00,3/28/2025 8:00,3/28/2025,8,92785,13681,41789,3406,123,27365,667,560,114,10,5070
3/28/2025 13:00,3/28/2025 8:00,3/28/2025 9:00,3/28/2025,9,94087,13996,41279,3600,123,27360,689,567,1136,3,5334
3/28/2025 14:00,3/28/2025 9:00,3/28/2025 10:00,3/28/2025,10,93107,14026,39324,2798,175,27348,630,570,2807,0,5429
3/28/2025 15:00,3/28/2025 10:00,3/28/2025 11:00,3/28/2025,11,91254,13455,36821,1840,268,27336,614,568,5144,0,5208
3/28/2025 16:00,3/28/2025 11:00,3/28/2025 12:00,3/28/2025,12,90608,13037,35400,1071,275,27234,340,586,6865,0,5800
3/28/2025 17:00,3/28/2025 12:00,3/28/2025 13:00,3/28/2025,13,89349,12625,34290,892,261,27132,230,581,7864,0,5474
3/28/2025 18:00,3/28/2025 13:00,3/28/2025 14:00,3/28/2025,14,88879,11848,33776,817,243,27130,252,562,8148,0,6103
3/28/2025 19:00,3/28/2025 14:00,3/28/2025 15:00,3/28/2025,15,89606,11473,34168,913,280,27115,235,563,8525,0,6334
3/28/2025 20:00,3/28/2025 15:00,3/28/2025 16:00,3/28/2025,16,88847,11396,34442,922,265,27103,223,560,7913,0,6023
3/28/2025 21:00,3/28/2025 16:00,3/28/2025 17:00,3/28/2025,17,88709,11112,34479,913,279,27130,221,580,7624,0,6371
3/28/2025 22:00,3/28/2025 17:00,3/28/2025 18:00,3/28/2025,18,89024,11397,34852,1086,270,27123,222,596,6681,0,6797
3/28/2025 23:00,3/28/2025 18:00,3/28/2025 19:00,3/28/2025,19,88929,11638,35862,2167,283,27118,220,592,3898,0,7151
3/29/2025 0:00,3/28/2025 19:00,3/28/2025 20:00,3/28/2025,20,89611,12588,37401,2818,282,27109,218,587,865,7,7736
3/29/2025 1:00,3/28/2025 20:00,3/28/2025 21:00,3/28/2025,21,89952,12856,37713,2960,285,27228,220,563,46,9,8072
3/29/2025 2:00,3/28/2025 21:00,3/28/2025 22:00,3/28/2025,22,88918,12482,37410,2264,288,27365,224,568,2,1,8314
3/29/2025 3:00,3/28/2025 22:00,3/28/2025 23:00,3/28/2025,23,86249,12218,35421,1783,146,27401,220,571,2,0,8487
3/29/2025 4:00,3/28/2025 23:00,3/29/2025 0:00,3/28/2025,24,82950,11618,33225,1086,116,27420,214,568,2,0,8701
3/29/2025 5:00,3/29/2025 0:00,3/29/2025 1:00,3/29/2025,1,80024,11511,30736,748,117,27440,214,571,2,0,8685
3/29/2025 6:00,3/29/2025 1:00,3/29/2025 2:00,3/29/2025,2,77893,11319,28673,662,117,27477,215,556,2,0,8872
3/29/2025 7:00,3/29/2025 2:00,3/29/2025 3:00,3/29/2025,3,76853,10936,28391,660,117,27487,229,554,2,0,8477
3/29/2025 8:00,3/29/2025 3:00,3/29/2025 4:00,3/29/2025,4,76305,11191,28000,651,117,27494,228,559,2,0,8063
3/29/2025 9:00,3/29/2025 4:00,3/29/2025 5:00,3/29/2025,5,76327,10852,27985,657,118,27495,225,566,2,0,8427
3/29/2025 10:00,3/29/2025 5:00,3/29/2025 6:00,3/29/2025,6,76940,11031,28467,695,137,27499,226,571,2,0,8312
3/29/2025 11:00,3/29/2025 6:00,3/29/2025 7:00,3/29/2025,7,78431,11384,29515,877,237,27505,229,576,2,0,8106
3/29/2025 12:00,3/29/2025 7:00,3/29/2025 8:00,3/29/2025,8,79858,11341,30852,902,218,27491,228,575,165,8,8078
3/29/2025 13:00,3/29/2025 8:00,3/29/2025 9:00,3/29/2025,9,81772,11188,32060,929,208,27485,229,573,1304,2,7794
3/29/2025 14:00,3/29/2025 9:00,3/29/2025 10:00,3/29/2025,10,82415,10880,31400,860,241,27484,230,565,2922,0,7833
3/29/2025 15:00,3/29/2025 10:00,3/29/2025 11:00,3/29/2025,11,83889,10952,30941,819,367,27465,226,550,5099,0,7470
3/29/2025 16:00,3/29/2025 11:00,3/29/2025 12:00,3/29/2025,12,84817,10688,30485,1110,460,27438,228,552,6606,0,7250
3/29/2025 17:00,3/29/2025 12:00,3/29/2025 13:00,3/29/2025,13,85024,10570,29136,1114,466,27427,228,566,7731,0,7786
3/29/2025 18:00,3/29/2025 13:00,3/29/2025 14:00,3/29/2025,14,85649,10503,29487,1215,459,27404,228,584,8110,0,7659
3/29/2025 19:00,3/29/2025 14:00,3/29/2025 15:00,3/29/2025,15,86149,11171,29975,1223,455,27395,228,583,7776,3,7340
3/29/2025 20:00,3/29/2025 15:00,3/29/2025 16:00,3/29/2025,16,85649,11942,30731,1209,502,27418,228,582,6725,0,6312
3/29/2025 21:00,3/29/2025 16:00,3/29/2025 17:00,3/29/2025,17,84951,12182,31181,1417,795,27440,227,591,5429,0,5689
3/29/2025 22:00,3/29/2025 17:00,3/29/2025 18:00,3/29/2025,18,85564,12153,32775,2406,769,27467,226,598,3890,0,5280
3/29/2025 23:00,3/29/2025 18:00,3/29/2025 19:00,3/29/2025,19,86102,12167,34615,3708,812,27502,340,598,1626,7,4727
3/30/2025 0:00,3/29/2025 19:00,3/29/2025 20:00,3/29/2025,20,85765,12341,35911,3630,948,27542,333,596,233,9,4222
3/30/2025 1:00,3/29/2025 20:00,3/29/2025 21:00,3/29/2025,21,87215,12759,36951,3716,1195,27593,349,597,5,9,4041
3/30/2025 2:00,3/29/2025 21:00,3/29/2025 22:00,3/29/2025,22,86138,12788,36139,2902,1121,27587,232,597,2,1,4769
3/30/2025 3:00,3/29/2025 22:00,3/29/2025 23:00,3/29/2025,23,82951,12587,34289,1794,432,27506,218,594,2,0,5529
3/30/2025 4:00,3/29/2025 23:00,3/30/2025 0:00,3/29/2025,24,80452,12253,32957,874,291,27526,208,596,2,0,5745
3/30/2025 5:00,3/30/2025 0:00,3/30/2025 1:00,3/30/2025,1,77138,11582,30085,671,415,27539,212,602,2,0,6030
3/30/2025 6:00,3/30/2025 1:00,3/30/2025 2:00,3/30/2025,2,74876,10909,28256,640,454,27579,215,600,2,0,6221
3/30/2025 7:00,3/30/2025 2:00,3/30/2025 3:00,3/30/2025,3,73645,10222,27588,625,342,27627,217,554,2,0,6468
3/30/2025 8:00,3/30/2025 3:00,3/30/2025 4:00,3/30/2025,4,73359,10181,27287,624,303,27683,219,537,2,0,6523
3/30/2025 9:00,3/30/2025 4:00,3/30/2025 5:00,3/30/2025,5,73384,10241,26906,613,302,27722,221,528,2,0,6849
3/30/2025 10:00,3/30/2025 5:00,3/30/2025 6:00,3/30/2025,6,73546,10395,26610,630,301,27739,222,544,2,0,7103
3/30/2025 11:00,3/30/2025 6:00,3/30/2025 7:00,3/30/2025,7,74300,10491,26359,1042,300,27760,227,554,2,0,7565
3/30/2025 12:00,3/30/2025 7:00,3/30/2025 8:00,3/30/2025,8,75646,10607,27507,1072,378,27789,227,551,132,0,7383
3/30/2025 13:00,3/30/2025 8:00,3/30/2025 9:00,3/30/2025,9,78860,11141,29417,1087,518,27809,226,555,932,0,7175
3/30/2025 14:00,3/30/2025 9:00,3/30/2025 10:00,3/30/2025,10,81326,11438,30057,905,542,27818,223,562,2563,0,7218
3/30/2025 15:00,3/30/2025 10:00,3/30/2025 11:00,3/30/2025,11,82482,11559,29448,826,495,27823,202,561,4331,0,7237
3/30/2025 16:00,3/30/2025 11:00,3/30/2025 12:00,3/30/2025,12,83211,11735,29084,833,467,27828,183,533,5123,0,7425
3/30/2025 17:00,3/30/2025 12:00,3/30/2025 13:00,3/30/2025,13,83993,11949,28672,1110,472,27832,186,553,5629,0,7590
3/30/2025 18:00,3/30/2025 13:00,3/30/2025 14:00,3/30/2025,14,84936,11943,28693,1026,491,27829,201,556,6289,0,7908
3/30/2025 19:00,3/30/2025 14:00,3/30/2025 15:00,3/30/2025,15,85364,11587,28842,1143,482,27823,218,535,6682,0,8052
3/30/2025 20:00,3/30/2025 15:00,3/30/2025 16:00,3/30/2025,16,86040,11831,30272,1260,495,27813,242,540,6017,1,7569
3/30/2025 21:00,3/30/2025 16:00,3/30/2025 17:00,3/30/2025,17,87946,12525,32180,1324,509,27805,607,569,4476,0,7951
3/30/2025 22:00,3/30/2025 17:00,3/30/2025 18:00,3/30/2025,18,88948,12377,32695,2654,478,27811,648,580,3800,7,7898
3/30/2025 23:00,3/30/2025 18:00,3/30/2025 19:00,3/30/2025,19,89012,12707,34603,3565,509,27809,544,573,1348,9,7345
3/31/2025 0:00,3/30/2025 19:00,3/30/2025 20:00,3/30/2025,20,89138,13157,35211,3862,526,27807,316,572,309,9,7369
3/31/2025 1:00,3/30/2025 20:00,3/30/2025 21:00,3/30/2025,21,90399,13686,35788,3974,594,27837,259,561,5,3,7692
3/31/2025 2:00,3/30/2025 21:00,3/30/2025 22:00,3/30/2025,22,87279,13478,34704,2464,587,27851,253,559,2,0,7381
3/31/2025 3:00,3/30/2025 22:00,3/30/2025 23:00,3/30/2025,23,84759,13470,33293,1257,695,27861,238,548,2,0,7395
3/31/2025 4:00,3/30/2025 23:00,3/31/2025 0:00,3/30/2025,24,81435,12888,30136,956,733,27862,218,559,2,0,8081
3/31/2025 5:00,3/31/2025 0:00,3/31/2025 1:00,3/31/2025,1,78952,12365,28865,660,562,27864,217,570,2,0,7847
3/31/2025 6:00,3/31/2025 1:00,3/31/2025 2:00,3/31/2025,2,77658,12109,27863,601,416,27870,219,572,2,0,8006
3/31/2025 7:00,3/31/2025 2:00,3/31/2025 3:00,3/31/2025,3,77018,12107,27308,605,314,27891,219,571,2,0,8001
3/31/2025 8:00,3/31/2025 3:00,3/31/2025 4:00,3/31/2025,4,76850,11858,27233,595,301,27894,220,565,2,0,8182
3/31/2025 9:00,3/31/2025 4:00,3/31/2025 5:00,3/31/2025,5,77562,12006,28059,599,306,27893,223,559,2,0,7915
3/31/2025 10:00,3/31/2025 5:00,3/31/2025 6:00,3/31/2025,6,78733,11915,29062,624,439,27892,225,558,2,0,8016
3/31/2025 11:00,3/31/2025 6:00,3/31/2025 7:00,3/31/2025,7,83065,12413,32611,1186,520,27881,242,556,2,0,7654
3/31/2025 12:00,3/31/2025 7:00,3/31/2025 8:00,3/31/2025,8,87184,13034,35405,2182,844,27866,464,565,98,0,6726
3/31/2025 13:00,3/31/2025 8:00,3/31/2025 9:00,3/31/2025,9,90047,13718,37034,1925,954,27850,473,578,1348,0,6167
3/31/2025 14:00,3/31/2025 9:00,3/31/2025 10:00,3/31/2025,10,91774,13640,37076,1533,1120,27834,404,572,3286,0,6309
3/31/2025 15:00,3/31/2025 10:00,3/31/2025 11:00,3/31/2025,11,92876,13695,36906,1589,1038,27834,252,577,5033,0,5952
3/31/2025 16:00,3/31/2025 11:00,3/31/2025 12:00,3/31/2025,12,93374,13985,37006,1621,1169,27823,249,577,5808,0,5136
3/31/2025 17:00,3/31/2025 12:00,3/31/2025 13:00,3/31/2025,13,92486,14380,35651,2121,1129,27817,249,566,6104,0,4469
3/31/2025 18:00,3/31/2025 13:00,3/31/2025 14:00,3/31/2025,14,91949,14550,35157,1755,1064,27820,575,564,6291,0,4173
3/31/2025 19:00,3/31/2025 14:00,3/31/2025 15:00,3/31/2025,15,92464,14818,35556,1553,1076,27821,985,562,5784,0,4309
3/31/2025 20:00,3/31/2025 15:00,3/31/2025 16:00,3/31/2025,16,92845,14997,36035,1631,1103,27809,929,577,5225,0,4539
3/31/2025 21:00,3/31/2025 16:00,3/31/2025 17:00,3/31/2025,17,93589,15661,36510,2178,1383,27806,952,570,3834,0,4695
3/31/2025 22:00,3/31/2025 17:00,3/31/2025 18:00,3/31/2025,18,94754,15890,37231,3710,1354,27800,628,566,2905,8,4662
3/31/2025 23:00,3/31/2025 18:00,3/31/2025 19:00,3/31/2025,19,95505,16419,39169,3918,1255,27794,648,573,1295,10,4424
4/1/2025 0:00,3/31/2025 19:00,3/31/2025 20:00,3/31/2025,20,96047,16594,40614,4340,1230,27802,503,572,215,10,4167
4/1/2025 1:00,3/31/2025 20:00,3/31/2025 21:00,3/31/2025,21,96231,16675,41595,4018,1203,27832,486,576,16,3,3827
4/1/2025 2:00,3/31/2025 21:00,3/31/2025 22:00,3/31/2025,22,93190,16157,40278,3019,1246,27838,252,570,2,0,3828
4/1/2025 3:00,3/31/2025 22:00,3/31/2025 23:00,3/31/2025,23,89426,16036,38497,1762,795,27850,246,565,2,0,3673
4/1/2025 4:00,3/31/2025 23:00,4/1/2025 0:00,3/31/2025,24,85734,15427,36236,894,696,27858,224,538,2,0,3859
4/1/2025 5:00,4/1/2025 0:00,4/1/2025 1:00,4/1/2025,1,82218,14990,33250,694,451,27868,223,547,2,0,4193
4/1/2025 6:00,4/1/2025 1:00,4/1/2025 2:00,4/1/2025,2,79888,14245,31588,688,226,27877,222,535,2,0,4505
4/1/2025 7:00,4/1/2025 2:00,4/1/2025 3:00,4/1/2025,3,79027,13823,30572,700,220,27898,224,541,2,0,5047
4/1/2025 8:00,4/1/2025 3:00,4/1/2025 4:00,4/1/2025,4,79031,13719,30796,723,228,27902,226,530,2,0,4905
4/1/2025 9:00,4/1/2025 4:00,4/1/2025 5:00,4/1/2025,5,79326,13881,30975,676,223,27906,227,535,2,0,4901
4/1/2025 10:00,4/1/2025 5:00,4/1/2025 6:00,4/1/2025,6,81561,14185,32379,1080,404,27913,229,556,2,0,4813
4/1/2025 11:00,4/1/2025 6:00,4/1/2025 7:00,4/1/2025,7,86839,14534,35191,2815,753,27941,231,553,2,0,4819
4/1/2025 12:00,4/1/2025 7:00,4/1/2025 8:00,4/1/2025,8,91653,15566,37625,3630,772,27948,251,524,263,7,5067
4/1/2025 13:00,4/1/2025 8:00,4/1/2025 9:00,4/1/2025,9,93015,15518,37901,3050,764,27958,242,521,2491,2,4568
4/1/2025 14:00,4/1/2025 9:00,4/1/2025 10:00,4/1/2025,10,91435,15112,34740,1543,699,27958,243,521,6436,0,4183
4/1/2025 15:00,4/1/2025 10:00,4/1/2025 11:00,4/1/2025,11,90302,14364,32910,852,561,27954,246,525,8646,0,4244
4/1/2025 16:00,4/1/2025 11:00,4/1/2025 12:00,4/1/2025,12,89592,14144,32371,695,387,27960,244,532,9294,0,3965
4/1/2025 17:00,4/1/2025 12:00,4/1/2025 13:00,4/1/2025,13,88627,13797,31222,714,341,27947,225,533,9942,0,3906
4/1/2025 18:00,4/1/2025 13:00,4/1/2025 14:00,4/1/2025,14,87493,13452,29962,711,243,27943,227,542,10409,0,4004
4/1/2025 19:00,4/1/2025 14:00,4/1/2025 15:00,4/1/2025,15,86265,12821,28683,684,223,28015,227,541,10797,0,4274
4/1/2025 20:00,4/1/2025 15:00,4/1/2025 16:00,4/1/2025,16,86178,12727,28132,752,222,28012,222,529,11077,0,4505
4/1/2025 21:00,4/1/2025 16:00,4/1/2025 17:00,4/1/2025,17,86631,12800,28722,846,273,28000,219,524,10574,0,4673
4/1/2025 22:00,4/1/2025 17:00,4/1/2025 18:00,4/1/2025,18,87224,13041,30365,1225,400,27996,212,521,8152,0,5312
4/1/2025 23:00,4/1/2025 18:00,4/1/2025 19:00,4/1/2025,19,88489,14012,33161,2152,718,27992,211,523,3585,8,6127
4/2/2025 0:00,4/1/2025 19:00,4/1/2025 20:00,4/1/2025,20,90733,15093,35374,3808,853,27999,210,524,425,10,6437
4/2/2025 1:00,4/1/2025 20:00,4/1/2025 21:00,4/1/2025,21,93593,15812,37478,4010,882,28041,219,531,3,9,6608
4/2/2025 2:00,4/1/2025 21:00,4/1/2025 22:00,4/1/2025,22,92080,15808,36338,3007,893,28061,250,533,0,0,7190
4/2/2025 3:00,4/1/2025 22:00,4/1/2025 23:00,4/1/2025,23,89055,15850,34379,1787,625,28102,256,540,0,0,7516
4/2/2025 4:00,4/1/2025 23:00,4/2/2025 0:00,4/1/2025,24,85586,15386,32075,903,542,28117,255,540,0,0,7768
4/2/2025 5:00,4/2/2025 0:00,4/2/2025 1:00,4/2/2025,1,83647,14987,31050,625,518,28122,222,545,0,0,7578
4/2/2025 6:00,4/2/2025 1:00,4/2/2025 2:00,4/2/2025,2,84014,15034,30976,603,541,28129,223,547,0,0,7961
4/2/2025 7:00,4/2/2025 2:00,4/2/2025 3:00,4/2/2025,3,84312,14946,30848,656,519,28183,225,550,0,0,8385
4/2/2025 8:00,4/2/2025 3:00,4/2/2025 4:00,4/2/2025,4,84205,14897,30440,659,507,28188,226,541,0,0,8747
4/2/2025 9:00,4/2/2025 4:00,4/2/2025 5:00,4/2/2025,5,85031,14953,30880,783,528,28182,228,541,0,0,8936
4/2/2025 10:00,4/2/2025 5:00,4/2/2025 6:00,4/2/2025,6,86475,14877,31733,1459,610,28226,229,546,0,0,8795
4/2/2025 11:00,4/2/2025 6:00,4/2/2025 7:00,4/2/2025,7,91212,15563,34323,3230,696,28288,248,542,0,7,8315
4/2/2025 12:00,4/2/2025 7:00,4/2/2025 8:00,4/2/2025,8,95587,16380,36807,3706,719,28290,258,542,363,9,8513
4/2/2025 13:00,4/2/2025 8:00,4/2/2025 9:00,4/2/2025,9,97474,16780,37435,3103,779,28283,270,535,2026,2,8261
4/2/2025 14:00,4/2/2025 9:00,4/2/2025 10:00,4/2/2025,10,97135,17131,37136,1415,699,28321,244,538,3864,0,7787
4/2/2025 15:00,4/2/2025 10:00,4/2/2025 11:00,4/2/2025,11,95456,16967,36503,724,624,28338,226,534,4737,0,6803
4/2/2025 16:00,4/2/2025 11:00,4/2/2025 12:00,4/2/2025,12,95057,16715,34896,601,567,28317,224,535,6463,0,6739
4/2/2025 17:00,4/2/2025 12:00,4/2/2025 13:00,4/2/2025,13,95052,16929,34215,609,509,28293,223,535,7178,0,6561
4/2/2025 18:00,4/2/2025 13:00,4/2/2025 14:00,4/2/2025,14,95126,17170,33622,620,454,28271,221,547,6773,0,7448
4/2/2025 19:00,4/2/2025 14:00,4/2/2025 15:00,4/2/2025,15,95746,17820,34113,666,476,28267,219,559,5074,0,8552
4/2/2025 20:00,4/2/2025 15:00,4/2/2025 16:00,4/2/2025,16,95540,18103,34100,721,531,28274,269,555,4288,0,8699
4/2/2025 21:00,4/2/2025 16:00,4/2/2025 17:00,4/2/2025,17,95597,18021,34259,747,627,28288,316,570,4081,0,8688
4/2/2025 22:00,4/2/2025 17:00,4/2/2025 18:00,4/2/2025,18,96676,17864,35656,1369,554,28442,312,542,3363,0,8574
4/2/2025 23:00,4/2/2025 18:00,4/2/2025 19:00,4/2/2025,19,97811,17541,36628,2664,548,28553,311,553,2077,0,8936
4/3/2025 0:00,4/2/2025 19:00,4/2/2025 20:00,4/2/2025,20,98299,17950,37198,3511,581,28548,311,552,249,7,9392
4/3/2025 1:00,4/2/2025 20:00,4/2/2025 21:00,4/2/2025,21,98389,18279,37324,4042,579,28544,236,550,15,9,8811
4/3/2025 2:00,4/2/2025 21:00,4/2/2025 22:00,4/2/2025,22,96855,18234,36435,3354,654,28551,214,563,12,2,8836
4/3/2025 3:00,4/2/2025 22:00,4/2/2025 23:00,4/2/2025,23,92052,17599,33849,1503,700,28564,215,565,11,0,9046
4/3/2025 4:00,4/2/2025 23:00,4/3/2025 0:00,4/2/2025,24,87976,16447,31853,828,588,28561,216,565,2,0,8916
4/3/2025 5:00,4/3/2025 0:00,4/3/2025 1:00,4/3/2025,1,83930,15251,29717,733,522,28557,217,563,2,0,8368
4/3/2025 6:00,4/3/2025 1:00,4/3/2025 2:00,4/3/2025,2,81045,14380,28117,737,511,28525,221,563,2,0,7989
4/3/2025 7:00,4/3/2025 2:00,4/3/2025 3:00,4/3/2025,3,80092,13781,27688,773,501,28470,220,562,2,0,8095
4/3/2025 8:00,4/3/2025 3:00,4/3/2025 4:00,4/3/2025,4,79566,13622,27630,789,469,28487,219,560,2,0,7788
4/3/2025 9:00,4/3/2025 4:00,4/3/2025 5:00,4/3/2025,5,79992,13867,28374,820,473,28575,222,563,2,0,7096
4/3/2025 10:00,4/3/2025 5:00,4/3/2025 6:00,4/3/2025,6,82092,14149,29844,925,469,28591,225,564,2,0,7323
4/3/2025 11:00,4/3/2025 6:00,4/3/2025 7:00,4/3/2025,7,85871,14668,32141,1626,685,28640,224,563,2,0,7322
4/3/2025 12:00,4/3/2025 7:00,4/3/2025 8:00,4/3/2025,8,90429,15600,34425,2620,743,28692,234,559,62,0,7494
4/3/2025 13:00,4/3/2025 8:00,4/3/2025 9:00,4/3/2025,9,93414,16219,35995,2865,627,28712,270,564,698,0,7464
4/3/2025 14:00,4/3/2025 9:00,4/3/2025 10:00,4/3/2025,10,93576,16464,36044,1996,518,28729,287,555,2141,0,6842
4/3/2025 15:00,4/3/2025 10:00,4/3/2025 11:00,4/3/2025,11,93465,16108,35441,1269,480,28721,335,558,3655,0,6898
4/3/2025 16:00,4/3/2025 11:00,4/3/2025 12:00,4/3/2025,12,94772,16073,36386,718,536,28700,334,565,4668,0,6792
4/3/2025 17:00,4/3/2025 12:00,4/3/2025 13:00,4/3/2025,13,95866,16599,36369,545,701,28674,328,567,5439,0,6644
4/3/2025 18:00,4/3/2025 13:00,4/3/2025 14:00,4/3/2025,14,95520,16528,36249,495,636,28627,330,571,5879,0,6205
4/3/2025 19:00,4/3/2025 14:00,4/3/2025 15:00,4/3/2025,15,94747,16851,37068,482,636,28602,359,558,4877,0,5314
4/3/2025 20:00,4/3/2025 15:00,4/3/2025 16:00,4/3/2025,16,94598,17199,37875,951,577,28594,430,537,3956,0,4479
4/3/2025 21:00,4/3/2025 16:00,4/3/2025 17:00,4/3/2025,17,94278,17202,37701,2383,561,28600,410,545,2993,0,3883
4/3/2025 22:00,4/3/2025 17:00,4/3/2025 18:00,4/3/2025,18,95170,17385,39312,2961,716,28604,408,566,2192,7,3019
4/3/2025 23:00,4/3/2025 18:00,4/3/2025 19:00,4/3/2025,19,94943,17130,39726,3697,733,28600,405,572,1188,7,2885
